Alert_ID,Alert,Date,Time,Lat,Long,Vehicle,Speed
108216,cas_hmw,10/06/2022,07:01:09,12.947607,80.137245,2846,44
108217,cas_ldw,10/06/2022,07:02:42,12.955558,80.142726,2846,28
108218,cas_ldw,10/06/2022,07:03:27,12.955786,80.142851,2846,0
108219,cas_ldw,10/06/2022,07:03:49,12.951907,80.140556,2846,36
108220,cas_ldw,10/06/2022,07:03:51,12.951907,80.140556,2846,36
108221,cas_ldw,10/06/2022,07:06:49,12.955094,80.156162,2846,58
108222,cas_ldw,10/06/2022,07:07:04,12.954812,80.157622,2846,58
108223,cas_ldw,10/06/2022,07:07:20,12.954538,80.158952,2846,43
108224,cas_ldw,10/06/2022,07:08:37,12.955094,80.156162,2846,58
108225,cas_hmw,10/06/2022,07:16:18,12.948771,80.204225,2846,59
108226,cas_hmw,10/06/2022,07:37:39,12.979733,80.227179,2846,0
108227,cas_hmw,10/06/2022,07:38:06,12.979733,80.227179,2846,0
108228,cas_ldw,10/06/2022,07:39:05,12.979733,80.227179,2846,0
108229,cas_hmw,10/06/2022,07:54:15,12.980417,80.228272,2846,0
108230,cas_pcw,10/06/2022,07:54:17,12.980417,80.228272,2846,0
108231,cas_hmw,10/06/2022,08:08:15,12.964806,80.19661,2846,25
108232,cas_hmw,10/06/2022,08:09:24,12.9651,80.19322,2846,28
108233,cas_hmw,10/06/2022,08:09:37,12.964791,80.196205,2846,10
108234,cas_hmw,10/06/2022,08:10:22,12.965617,80.190315,2846,19
108235,cas_hmw,10/06/2022,08:11:54,12.965755,80.189619,2846,29
108236,cas_hmw,10/06/2022,08:13:40,12.961037,80.187247,2846,23
108237,cas_hmw,10/06/2022,08:20:38,12.951959,80.186257,2846,33
108238,cas_hmw,10/06/2022,08:24:11,12.945427,80.183226,2846,0
108239,cas_hmw,10/06/2022,08:24:19,12.945427,80.183226,2846,0
108240,cas_hmw,10/06/2022,08:24:28,12.945427,80.183226,2846,0
108241,cas_hmw,10/06/2022,08:24:31,12.945427,80.183226,2846,0
108242,cas_hmw,10/06/2022,08:24:32,12.945427,80.183226,2846,0
108243,cas_ldw,10/06/2022,08:25:46,12.945427,80.183226,2846,0
108244,cas_hmw,10/06/2022,08:26:03,12.945335,80.183213,2846,4
108245,cas_hmw,10/06/2022,08:30:08,12.936788,80.1823,2846,19
108246,cas_ldw,10/06/2022,08:30:12,12.939234,80.182558,2846,7
108247,cas_hmw,10/06/2022,08:34:55,12.926964,80.182429,2846,18
108248,cas_hmw,10/06/2022,08:34:58,12.926357,80.182538,2846,30
108249,cas_hmw,10/06/2022,08:35:29,12.924298,80.182864,2846,20
108250,cas_ldw,10/06/2022,08:37:18,12.920877,80.183887,2846,17
108251,cas_hmw,10/06/2022,08:37:24,12.920877,80.183887,2846,17
108252,cas_ldw,10/06/2022,08:37:35,12.92037,80.184612,2846,12
108253,cas_ldw,10/06/2022,08:37:54,12.920234,80.184143,2846,22
108254,cas_ldw,10/06/2022,08:38:08,12.920536,80.184741,2846,8
108255,cas_hmw,10/06/2022,08:38:43,12.918263,80.1773,2846,38
108256,cas_pcw,10/06/2022,15:13:18,12.875801,80.083757,2846,9
108257,cas_hmw,10/06/2022,16:38:58,12.886721,80.083084,2846,47
108258,cas_hmw,10/06/2022,16:39:07,12.887834,80.08351,2846,50
108259,cas_hmw,10/06/2022,16:39:26,12.889868,80.084404,2846,47
108260,cas_ldw,10/06/2022,16:39:39,12.890991,80.0849,2846,49
108261,cas_hmw,10/06/2022,16:40:59,12.900317,80.091595,2846,52
108262,cas_hmw,10/06/2022,16:42:10,12.904704,80.09501,2846,27
108263,cas_hmw,10/06/2022,16:45:50,12.914655,80.101832,2846,49
108264,cas_ldw,10/06/2022,16:46:07,12.915503,80.102763,2846,49
108265,cas_hmw,10/06/2022,16:46:19,12.916023,80.105311,2846,55
108266,cas_hmw,10/06/2022,16:47:26,12.918096,80.108638,2846,47
108267,cas_hmw,10/06/2022,16:47:53,12.919775,80.110696,2846,50
108268,cas_hmw,10/06/2022,16:47:56,12.920684,80.111601,2846,47
108269,cas_hmw,10/06/2022,16:48:15,12.922237,80.113148,2846,45
108270,cas_hmw,10/06/2022,16:48:28,12.923054,80.113957,2846,45
108271,cas_hmw,10/06/2022,16:49:57,12.92369,80.117355,2846,40
108272,cas_hmw,10/06/2022,16:53:07,12.923031,80.125423,2846,3
108273,cas_hmw,10/06/2022,16:53:08,12.922997,80.126221,2846,30
108274,cas_hmw,10/06/2022,16:53:08,12.922997,80.126221,2846,30
108275,cas_hmw,10/06/2022,16:53:10,12.922997,80.126221,2846,30
108276,cas_pcw,10/06/2022,16:54:42,12.922851,80.129839,2846,17
108277,cas_pcw,10/06/2022,16:54:59,12.92277,80.131968,2846,35
108278,cas_hmw,10/06/2022,16:57:38,12.922396,80.139489,2846,30
108279,cas_hmw,10/06/2022,16:57:38,12.922396,80.139489,2846,30
108280,cas_hmw,10/06/2022,16:57:39,12.922396,80.139489,2846,30
108281,cas_hmw,10/06/2022,16:59:29,12.922547,80.143201,2846,16
108282,cas_hmw,10/06/2022,17:01:59,12.92275,80.151348,2846,0
108283,cas_hmw,10/06/2022,17:03:00,12.923394,80.15445,2846,4
108284,cas_hmw,10/06/2022,17:03:04,12.923481,80.154868,2846,22
108285,cas_hmw,10/06/2022,17:03:07,12.923481,80.154868,2846,22
108286,cas_hmw,10/06/2022,17:03:34,12.923573,80.15795,2846,41
108287,cas_hmw,10/06/2022,17:04:05,12.923119,80.160891,2846,38
108288,cas_hmw,10/06/2022,17:04:15,12.923119,80.160891,2846,38
108289,cas_hmw,10/06/2022,17:04:41,12.921957,80.16447,2846,46
108290,cas_hmw,10/06/2022,17:06:03,12.919711,80.171508,2846,35
108291,cas_pcw,10/06/2022,17:12:01,12.929199,80.181847,2846,9
108292,cas_pcw,10/06/2022,17:13:07,12.932042,80.181606,2846,17
108293,cas_pcw,10/06/2022,17:14:38,12.937055,80.182158,2846,14
108294,cas_pcw,10/06/2022,17:15:27,12.939409,80.1824,2846,7
108295,cas_pcw,10/06/2022,17:22:40,12.956348,80.186845,2846,13
108296,cas_pcw,10/06/2022,17:25:11,12.962495,80.187451,2846,18
108297,cas_hmw,10/06/2022,17:32:48,12.965801,80.20178,2846,20
108298,cas_hmw,10/06/2022,17:34:53,12.965344,80.206643,2846,30
108299,cas_pcw,10/06/2022,17:35:32,12.964996,80.20895,2846,30
108300,cas_hmw,10/06/2022,17:38:27,12.968472,80.217913,2846,56
108301,cas_hmw,10/06/2022,17:38:31,12.968472,80.217913,2846,56
108302,cas_hmw,10/06/2022,17:39:29,12.97553,80.220644,2846,33
108303,cas_hmw,10/06/2022,17:39:42,12.97553,80.220644,2846,33
108304,cas_hmw,10/06/2022,17:39:42,12.97553,80.220644,2846,33
108305,cas_ldw,10/06/2022,17:42:46,12.980396,80.228372,2846,0
108306,cas_hmw,10/06/2022,17:43:35,12.978853,80.225995,2846,49
108307,cas_hmw,10/06/2022,17:43:38,12.978853,80.225995,2846,49
108308,cas_fcw,10/06/2022,17:44:07,12.977311,80.223507,2846,44
108309,cas_hmw,10/06/2022,17:46:45,12.96334,80.215956,2846,32
108310,cas_hmw,10/06/2022,17:46:52,12.96334,80.215956,2846,32
108311,cas_hmw,10/06/2022,17:46:56,12.96334,80.215956,2846,32
108312,cas_hmw,10/06/2022,17:51:12,12.948992,80.21037,2846,11
108313,cas_hmw,10/06/2022,17:51:23,12.948355,80.210042,2846,13
108314,cas_hmw,10/06/2022,17:52:29,12.948663,80.206094,2846,25
108315,cas_hmw,10/06/2022,17:54:32,12.94849,80.199422,2846,0
108316,cas_hmw,10/06/2022,17:54:48,12.94849,80.199137,2846,12
108317,cas_hmw,10/06/2022,18:01:48,12.948466,80.194753,2846,0
108318,cas_hmw,10/06/2022,18:02:06,12.948491,80.194227,2846,21
108319,cas_hmw,10/06/2022,18:02:26,12.948617,80.190898,2846,45
108320,cas_hmw,10/06/2022,18:02:53,12.948747,80.189294,2846,32
108321,cas_hmw,10/06/2022,18:03:38,12.9491,80.184123,2846,46
108322,cas_hmw,10/06/2022,18:50:56,12.954355,80.159344,2846,17
108323,cas_hmw,10/06/2022,18:51:38,12.954839,80.157006,2846,47
108324,cas_hmw,10/06/2022,18:51:48,12.955211,80.155162,2846,44
108325,cas_hmw,10/06/2022,18:52:57,12.95894,80.149999,2846,18
108326,cas_hmw,10/06/2022,18:54:58,12.956466,80.143428,2846,0
108327,cas_hmw,10/06/2022,18:55:09,12.956346,80.143348,2846,8
108328,cas_hmw,10/06/2022,18:56:35,12.950098,80.139372,2846,42
108329,cas_hmw,10/06/2022,18:56:46,12.950098,80.139372,2846,42
108330,cas_hmw,10/06/2022,18:59:22,12.942482,80.133217,2846,19
108331,cas_hmw,10/06/2022,19:00:02,12.940581,80.131223,2846,40
108332,cas_hmw,10/06/2022,19:01:24,12.935598,80.126802,2846,26
108333,cas_hmw,10/06/2022,19:02:18,12.932044,80.123308,2846,0
108334,cas_ldw,10/06/2022,19:06:05,12.922139,80.113357,2846,44
108335,cas_hmw,10/06/2022,19:06:07,12.922139,80.113357,2846,44
108336,cas_hmw,10/06/2022,19:13:43,12.905378,80.095783,2846,0
108337,cas_hmw,10/06/2022,19:18:42,12.89204,80.085615,2846,25
108338,cas_hmw,10/06/2022,19:19:14,12.889666,80.084505,2846,40
108339,cas_hmw,11/06/2022,06:35:53,12.884886,80.082052,2846,35
108340,cas_ldw,11/06/2022,06:36:33,12.88785,80.083545,2846,60
108341,cas_ldw,11/06/2022,06:36:57,12.891845,80.085288,2846,57
108342,cas_ldw,11/06/2022,06:37:51,12.897197,80.089233,2846,48
108343,cas_ldw,11/06/2022,06:37:59,12.898242,80.090001,2846,57
108344,cas_ldw,11/06/2022,06:38:31,12.901765,80.092668,2846,58
108345,cas_ldw,11/06/2022,06:38:48,12.902948,80.093536,2846,58
108346,cas_ldw,11/06/2022,06:39:01,12.904087,80.094389,2846,55
108347,cas_hmw,11/06/2022,06:39:29,12.907442,80.096927,2846,49
108348,cas_hmw,11/06/2022,06:39:39,12.909126,80.098468,2846,34
108349,cas_hmw,11/06/2022,06:40:13,12.911741,80.101325,2846,37
108350,cas_ldw,11/06/2022,06:42:15,12.918233,80.108716,2846,55
108351,cas_hmw,11/06/2022,06:42:21,12.918233,80.108716,2846,55
108352,cas_ldw,11/06/2022,06:42:43,12.919858,80.110814,2846,51
108353,cas_hmw,11/06/2022,06:45:37,12.927938,80.119048,2846,30
108354,cas_hmw,11/06/2022,06:45:48,12.928504,80.119614,2846,28
108355,cas_hmw,11/06/2022,06:47:13,12.932588,80.123686,2846,38
108356,cas_hmw,11/06/2022,06:47:24,12.933322,80.1244,2846,41
108357,cas_hmw,11/06/2022,06:47:32,12.933322,80.1244,2846,41
108358,cas_hmw,11/06/2022,06:47:34,12.934116,80.125186,2846,45
108359,cas_hmw,11/06/2022,06:48:05,12.935724,80.126647,2846,44
108360,cas_ldw,11/06/2022,06:48:18,12.936541,80.127388,2846,45
108361,cas_ldw,11/06/2022,06:49:21,12.940598,80.131085,2846,57
108362,cas_ldw,11/06/2022,06:50:00,12.947611,80.137257,2846,56
108363,cas_ldw,11/06/2022,06:50:06,12.948801,80.138085,2846,56
108364,cas_hmw,11/06/2022,06:50:53,12.951133,80.139944,2846,41
108365,cas_ldw,11/06/2022,06:51:23,12.954473,80.142192,2846,57
108366,cas_ldw,11/06/2022,06:55:44,12.95538,80.15482,2846,57
108367,cas_ldw,11/06/2022,06:56:31,12.954761,80.15773,2846,58
108368,cas_ldw,11/06/2022,06:57:57,12.953107,80.165714,2846,38
108369,cas_ldw,11/06/2022,06:58:04,12.952795,80.167256,2846,6
108370,cas_hmw,11/06/2022,06:58:37,12.952747,80.167387,2846,14
108371,cas_ldw,11/06/2022,06:58:38,12.952576,80.167943,2846,31
108372,cas_ldw,11/06/2022,06:58:54,12.95213,80.170094,2846,53
108373,cas_ldw,11/06/2022,06:59:14,12.949875,80.180841,2846,51
108374,cas_ldw,11/06/2022,06:59:54,12.949116,80.187162,2846,54
108375,cas_ldw,11/06/2022,06:59:59,12.949116,80.187162,2846,54
108376,cas_hmw,11/06/2022,07:01:20,12.948586,80.198817,2846,12
108377,cas_fcw,11/06/2022,07:01:28,12.94862,80.199537,2846,31
108378,cas_hmw,11/06/2022,07:01:53,12.948652,80.201402,2846,30
108379,cas_hmw,11/06/2022,07:02:03,12.948686,80.202248,2846,30
108380,cas_hmw,11/06/2022,07:02:41,12.948801,80.205566,2846,52
108381,cas_hmw,11/06/2022,07:02:45,12.948801,80.205566,2846,52
108382,cas_hmw,11/06/2022,07:02:54,12.948774,80.20682,2846,52
108383,cas_hmw,11/06/2022,07:04:14,12.951557,80.211087,2846,36
108384,cas_ldw,11/06/2022,07:04:44,12.956728,80.213149,2846,51
108385,cas_hmw,11/06/2022,07:07:02,12.969293,80.218248,2846,55
108386,cas_pcw,11/06/2022,07:28:38,12.979611,80.227026,2846,0
108387,cas_hmw,11/06/2022,07:37:03,12.975191,80.22072,2846,36
108388,cas_hmw,11/06/2022,07:37:04,12.975191,80.22072,2846,36
108389,cas_ldw,11/06/2022,07:37:41,12.971166,80.219105,2846,51
108390,cas_ldw,11/06/2022,07:38:07,12.967604,80.21769,2846,52
108391,cas_pcw,11/06/2022,07:44:25,12.964772,80.197242,2846,17
108392,cas_pcw,11/06/2022,07:45:09,12.964775,80.196337,2846,0
108393,cas_pcw,11/06/2022,07:49:02,12.964292,80.187992,2846,26
108394,cas_pcw,11/06/2022,08:00:58,12.93915,80.18253,2846,11
108395,cas_hmw,11/06/2022,08:07:25,12.919424,80.180587,2846,33
108396,cas_ldw,11/06/2022,08:08:13,12.918373,80.176684,2846,47
108397,cas_ldw,11/06/2022,08:08:51,12.919369,80.172647,2846,54
108398,cas_hmw,11/06/2022,08:13:01,12.922636,80.150442,2846,36
108399,cas_hmw,11/06/2022,08:13:03,12.922636,80.150442,2846,36
108400,cas_hmw,11/06/2022,08:13:09,12.92261,80.14959,2846,29
108401,cas_hmw,11/06/2022,08:13:10,12.92261,80.14959,2846,29
108402,cas_hmw,11/06/2022,08:13:11,12.92261,80.14959,2846,29
108403,cas_hmw,11/06/2022,08:13:18,12.922557,80.148817,2846,29
108404,cas_hmw,11/06/2022,08:13:19,12.922557,80.148817,2846,29
108405,cas_hmw,11/06/2022,08:16:29,12.922368,80.139982,2846,30
108406,cas_hmw,11/06/2022,08:16:32,12.922368,80.139982,2846,30
108407,cas_hmw,11/06/2022,08:17:46,12.922523,80.13622,2846,31
108408,cas_hmw,11/06/2022,08:19:36,12.922757,80.130786,2846,33
108409,cas_hmw,11/06/2022,08:20:01,12.922837,80.129381,2846,29
108410,cas_hmw,11/06/2022,08:22:00,12.923371,80.119097,2846,51
108411,cas_ldw,11/06/2022,08:23:45,12.921203,80.112466,2846,44
108412,cas_hmw,11/06/2022,08:24:05,12.919919,80.111008,2846,54
108413,cas_hmw,11/06/2022,08:25:25,12.917088,80.107312,2846,12
108414,cas_hmw,11/06/2022,08:25:38,12.917088,80.107312,2846,12
108415,cas_hmw,11/06/2022,08:28:14,12.910561,80.101047,2846,51
108416,cas_hmw,11/06/2022,08:29:39,12.908302,80.097912,2846,46
108417,cas_ldw,11/06/2022,08:30:12,12.907141,80.09697,2846,28
108418,cas_ldw,11/06/2022,08:30:17,12.906394,80.096404,2846,27
108419,cas_ldw,11/06/2022,08:30:26,12.906394,80.096404,2846,27
108420,cas_hmw,11/06/2022,08:31:24,12.904997,80.095367,2846,15
108421,cas_pcw,11/06/2022,15:34:00,12.875328,80.0847,2846,0
108422,cas_pcw,11/06/2022,16:32:49,12.877136,80.084572,2846,7
108423,cas_hmw,11/06/2022,16:40:10,12.883973,80.081702,2846,41
108424,cas_hmw,11/06/2022,16:40:24,12.885661,80.082665,2846,37
108425,cas_hmw,11/06/2022,16:40:44,12.888175,80.083733,2846,58
108426,cas_hmw,11/06/2022,16:42:43,12.900409,80.091685,2846,57
108427,cas_hmw,11/06/2022,16:43:38,12.904642,80.094784,2846,36
108428,cas_ldw,11/06/2022,16:47:42,12.913034,80.101429,2846,39
108429,cas_ldw,11/06/2022,16:48:31,12.919773,80.100962,2846,57
108430,cas_hmw,11/06/2022,16:48:55,12.924385,80.10036,2846,57
108431,cas_ldw,11/06/2022,16:49:03,12.924385,80.10036,2846,57
108432,cas_ldw,11/06/2022,16:50:13,12.935387,80.099211,2846,58
108433,cas_ldw,11/06/2022,16:51:53,12.946199,80.106658,2846,57
108434,cas_ldw,11/06/2022,16:52:02,12.946199,80.106658,2846,57
108435,cas_ldw,11/06/2022,16:52:49,12.951255,80.113863,2846,57
108436,cas_ldw,11/06/2022,16:53:03,12.951255,80.113863,2846,57
108437,cas_ldw,11/06/2022,16:53:56,12.957394,80.119144,2846,57
108438,cas_ldw,11/06/2022,16:55:55,12.975378,80.11936,2846,58
108439,cas_hmw,11/06/2022,16:56:25,12.977628,80.119978,2846,57
108440,cas_ldw,11/06/2022,16:59:42,13.004894,80.127235,2846,58
108441,cas_ldw,11/06/2022,16:59:56,13.007224,80.127274,2846,58
108442,cas_ldw,11/06/2022,17:00:42,13.013715,80.128362,2846,57
108443,cas_ldw,11/06/2022,17:02:47,13.025262,80.142185,2846,58
108444,cas_ldw,11/06/2022,17:03:35,13.029647,80.147188,2846,57
108445,cas_hmw,11/06/2022,17:10:27,13.057666,80.160016,2846,57
108446,cas_hmw,11/06/2022,17:11:19,13.064315,80.160985,2846,52
108447,cas_ldw,11/06/2022,17:11:53,13.068518,80.160944,2846,52
108448,cas_hmw,11/06/2022,17:12:11,13.068518,80.160944,2846,52
108449,cas_hmw,11/06/2022,17:18:03,13.091147,80.161413,2846,0
108450,cas_hmw,11/06/2022,17:18:53,13.089824,80.161438,2846,33
108451,cas_hmw,11/06/2022,17:23:54,13.088627,80.171314,2846,31
108452,cas_hmw,11/06/2022,17:26:30,13.08828,80.17963,2846,14
108453,cas_hmw,11/06/2022,17:29:41,13.087884,80.188836,2846,0
108454,cas_hmw,11/06/2022,17:36:21,13.085338,80.200331,2846,11
108455,cas_hmw,11/06/2022,17:36:21,13.085338,80.200331,2846,11
108456,cas_hmw,11/06/2022,17:36:22,13.085296,80.201246,2846,30
108457,cas_hmw,11/06/2022,17:42:29,13.084898,80.212822,2846,0
108458,cas_hmw,11/06/2022,17:59:52,13.084979,80.218049,2846,0
108459,cas_hmw,11/06/2022,18:04:54,13.082205,80.215621,2846,3
108460,cas_hmw,11/06/2022,18:08:28,13.082407,80.2098,2846,0
108461,cas_hmw,11/06/2022,18:13:23,13.079859,80.198798,2846,9
108462,cas_hmw,11/06/2022,18:14:29,13.076581,80.199172,2846,37
108463,cas_hmw,11/06/2022,18:14:30,13.076581,80.199172,2846,37
108464,cas_hmw,11/06/2022,18:14:56,13.075158,80.199658,2846,34
108465,cas_hmw,11/06/2022,18:16:20,13.074554,80.194871,2846,9
108466,cas_hmw,11/06/2022,18:16:22,13.074554,80.194871,2846,9
108467,cas_hmw,11/06/2022,18:17:35,13.073995,80.191015,2846,28
108468,cas_hmw,11/06/2022,18:18:06,13.072616,80.18905,2846,30
108469,cas_hmw,11/06/2022,18:19:59,13.070285,80.182469,2846,19
108470,cas_hmw,11/06/2022,18:22:59,13.066351,80.174496,2846,30
108471,cas_hmw,11/06/2022,18:32:52,13.060428,80.16227,2846,30
108472,cas_hmw,11/06/2022,18:33:03,13.059688,80.161189,2846,34
108473,cas_ldw,11/06/2022,18:50:35,13.04352,80.149753,2846,0
108474,cas_ldw,11/06/2022,18:51:31,13.038323,80.149363,2846,52
108475,cas_hmw,11/06/2022,18:54:40,13.017929,80.133524,2846,43
108476,cas_ldw,11/06/2022,18:54:49,13.017929,80.133524,2846,43
108477,cas_ldw,11/06/2022,18:56:03,13.010357,80.127438,2846,57
108478,cas_ldw,11/06/2022,18:58:07,12.993154,80.121828,2846,57
108479,cas_ldw,11/06/2022,19:01:15,12.967932,80.118971,2846,59
108480,cas_ldw,11/06/2022,19:01:20,12.965594,80.119086,2846,58
108481,cas_ldw,11/06/2022,19:01:57,12.960934,80.119362,2846,59
108482,cas_ldw,11/06/2022,19:02:13,12.958608,80.119338,2846,58
108483,cas_ldw,11/06/2022,19:03:53,12.950107,80.110537,2846,58
108484,cas_ldw,11/06/2022,19:05:00,12.942842,80.104836,2846,56
108485,cas_ldw,11/06/2022,19:07:15,12.924619,80.100493,2846,58
108486,cas_hmw,11/06/2022,19:15:33,12.904268,80.094872,2846,35
108487,cas_hmw,11/06/2022,19:15:45,12.904268,80.094872,2846,35
108488,cas_ldw,11/06/2022,19:16:43,12.897904,80.08997,2846,41
108489,cas_ldw,11/06/2022,19:17:22,12.895872,80.088484,2846,40
108490,cas_ldw,13/06/2022,06:01:51,12.878948,80.080572,2846,21
108491,cas_ldw,13/06/2022,06:01:54,12.878948,80.080572,2846,21
108492,cas_ldw,13/06/2022,06:02:11,12.87898,80.080283,2846,15
108493,cas_ldw,13/06/2022,06:03:10,12.865408,80.074821,2846,56
108494,cas_ldw,13/06/2022,06:03:26,12.86268,80.073787,2846,57
108495,cas_ldw,13/06/2022,06:03:36,12.861365,80.073139,2846,58
108496,cas_ldw,13/06/2022,06:05:08,12.850784,80.065391,2846,53
108497,cas_ldw,13/06/2022,06:07:05,12.842708,80.058435,2846,56
108498,cas_ldw,13/06/2022,06:09:31,12.827501,80.042471,2846,57
108499,cas_ldw,13/06/2022,06:10:41,12.819312,80.036277,2846,58
108500,cas_ldw,13/06/2022,06:11:49,12.810825,80.030482,2846,58
108501,cas_ldw,13/06/2022,06:15:02,12.78788,80.015758,2846,57
108502,cas_ldw,13/06/2022,06:15:18,12.785448,80.014292,2846,59
108503,cas_hmw,13/06/2022,06:17:18,12.77013,80.007305,2846,40
108504,cas_ldw,13/06/2022,06:17:55,12.766612,80.005592,2846,58
108505,cas_ldw,13/06/2022,06:18:08,12.76391,80.00448,2846,58
108506,cas_ldw,13/06/2022,06:18:12,12.76391,80.00448,2846,58
108507,cas_ldw,13/06/2022,06:18:35,12.761204,80.003591,2846,51
108508,cas_ldw,13/06/2022,06:19:09,12.756366,80.002122,2846,58
108509,cas_ldw,13/06/2022,06:19:34,12.753846,80.000601,2846,57
108510,cas_ldw,13/06/2022,06:25:02,12.723268,79.981721,2846,35
108511,cas_ldw,13/06/2022,06:25:33,12.717844,79.980981,2846,57
108512,cas_ldw,13/06/2022,06:26:03,12.717844,79.980981,2846,57
108513,cas_ldw,13/06/2022,06:26:20,12.717844,79.980981,2846,57
108514,cas_hmw,13/06/2022,06:26:25,12.717844,79.980981,2846,57
108515,cas_ldw,13/06/2022,06:27:05,12.717844,79.980981,2846,57
108516,cas_hmw,13/06/2022,06:27:47,12.700216,79.968741,2846,47
108517,cas_hmw,13/06/2022,06:27:59,12.699136,79.968189,2846,51
108518,cas_ldw,13/06/2022,06:28:47,12.694042,79.965348,2846,57
108519,cas_ldw,13/06/2022,06:28:53,12.692762,79.964634,2846,58
108520,cas_ldw,13/06/2022,06:29:04,12.691632,79.963685,2846,58
108521,cas_ldw,13/06/2022,06:29:06,12.691632,79.963685,2846,58
108522,cas_ldw,13/06/2022,06:29:19,12.690758,79.962593,2846,51
108523,cas_ldw,13/06/2022,06:30:02,12.68998,79.96148,2846,58
108524,cas_ldw,13/06/2022,06:30:39,12.68054,79.95855,2846,58
108525,cas_ldw,13/06/2022,06:30:54,12.677596,79.958608,2846,58
108526,cas_ldw,13/06/2022,06:31:41,12.6703,79.958703,2846,58
108527,cas_ldw,13/06/2022,06:32:24,12.664756,79.960174,2846,58
108528,cas_ldw,13/06/2022,06:32:57,12.663457,79.960862,2846,58
108529,cas_ldw,13/06/2022,06:33:04,12.659301,79.960388,2846,57
108530,cas_ldw,13/06/2022,06:33:24,12.657534,79.958013,2846,59
108531,cas_ldw,13/06/2022,06:33:45,12.6565,79.955227,2846,59
108532,cas_ldw,13/06/2022,06:35:37,12.657184,79.942358,2846,57
108533,cas_ldw,13/06/2022,06:36:03,12.651571,79.941891,2846,56
108534,cas_ldw,13/06/2022,06:36:32,12.647526,79.940648,2846,57
108535,cas_ldw,13/06/2022,06:36:58,12.643655,79.938581,2846,57
108536,cas_ldw,13/06/2022,06:40:16,12.624354,79.92873,2846,57
108537,cas_ldw,13/06/2022,06:41:23,12.609624,79.922468,2846,58
108538,cas_ldw,13/06/2022,06:41:42,12.607028,79.921134,2846,57
108539,cas_ldw,13/06/2022,06:45:10,12.581067,79.918796,2846,58
108540,cas_ldw,13/06/2022,06:47:19,12.567018,79.914912,2846,58
108541,cas_ldw,13/06/2022,06:47:30,12.567018,79.914912,2846,58
108542,cas_ldw,13/06/2022,06:49:07,12.545561,79.905326,2846,58
108543,cas_ldw,13/06/2022,06:49:45,12.541291,79.904543,2846,58
108544,cas_ldw,13/06/2022,06:50:26,12.539161,79.904146,2846,55
108545,cas_ldw,13/06/2022,06:50:30,12.535079,79.901977,2846,57
108546,cas_ldw,13/06/2022,06:50:44,12.53203,79.900554,2846,0
108547,cas_ldw,13/06/2022,06:51:14,12.527964,79.898511,2846,57
108548,cas_ldw,13/06/2022,06:51:53,12.522656,79.896024,2846,58
108549,cas_ldw,13/06/2022,07:06:26,12.506471,79.880555,2846,21
108550,cas_ldw,13/06/2022,07:06:41,12.50514,79.879398,2846,50
108551,cas_ldw,13/06/2022,07:08:48,12.499367,79.874634,2846,57
108552,cas_ldw,13/06/2022,07:11:15,12.514826,79.885453,2846,58
108553,cas_ldw,13/06/2022,07:11:28,12.515487,79.886786,2846,58
108554,cas_ldw,13/06/2022,07:11:58,12.516748,79.889477,2846,58
108555,cas_ldw,13/06/2022,07:12:38,12.524024,79.896491,2846,58
108556,cas_hmw,13/06/2022,07:14:17,12.533906,79.901146,2846,43
108557,cas_ldw,13/06/2022,07:14:39,12.536229,79.902498,2846,56
108558,cas_ldw,13/06/2022,07:14:50,12.537471,79.903271,2846,57
108559,cas_hmw,13/06/2022,07:16:14,12.543914,79.904911,2846,24
108560,cas_hmw,13/06/2022,07:16:32,12.544792,79.905078,2846,42
108561,cas_ldw,13/06/2022,07:18:03,12.560205,79.911331,2846,58
108562,cas_ldw,13/06/2022,07:20:05,12.578036,79.917397,2846,57
108563,cas_ldw,13/06/2022,07:22:20,12.596644,79.91949,2846,58
108564,cas_ldw,13/06/2022,07:23:05,12.600984,79.919977,2846,57
108565,cas_hmw,13/06/2022,07:23:20,12.602426,79.920148,2846,58
108566,cas_ldw,13/06/2022,07:23:31,12.603864,79.920344,2846,56
108567,cas_ldw,13/06/2022,07:23:40,12.605058,79.920585,2846,46
108568,cas_ldw,13/06/2022,07:24:55,12.612538,79.924075,2846,56
108569,cas_ldw,13/06/2022,07:25:00,12.613803,79.92481,2846,58
108570,cas_ldw,13/06/2022,07:25:25,12.615076,79.925535,2846,58
108571,cas_hmw,13/06/2022,07:27:48,12.630242,79.93112,2846,0
108572,cas_hmw,13/06/2022,07:28:52,12.634476,79.933021,2846,39
108573,cas_ldw,13/06/2022,07:29:55,12.638486,79.935327,2846,44
108574,cas_hmw,13/06/2022,07:30:11,12.639381,79.935912,2846,39
108575,cas_hmw,13/06/2022,07:30:46,12.642468,79.937736,2846,59
108576,cas_hmw,13/06/2022,07:31:06,12.643734,79.938495,2846,57
108577,cas_hmw,13/06/2022,07:34:27,12.65719,79.94808,2846,26
108578,cas_ldw,13/06/2022,07:34:43,12.65719,79.94808,2846,26
108579,cas_hmw,13/06/2022,07:34:56,12.656549,79.950385,2846,34
108580,cas_ldw,13/06/2022,07:36:23,12.659073,79.96212,2846,50
108581,cas_ldw,13/06/2022,07:36:31,12.659527,79.963336,2846,51
108582,cas_pcw,13/06/2022,07:41:35,12.67844,79.979914,2846,19
